0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,labels
0.24943122267723083,0.9025614857673645,0.29398027062416077,0.8470987677574158,0.3133676052093506,0.7504557967185974,0.31190887093544006,0.6800041198730469,0.32077905535697937,0.6296160221099854,0.28352513909339905,0.6750497221946716,0.3326071798801422,0.6142362952232361,0.3725999891757965,0.5775976777076721,0.4043647348880768,0.5491903424263,0.25640881061553955,0.6823205947875977,0.29590824246406555,0.5980015993118286,0.3218156397342682,0.5371459722518921,0.33808714151382446,0.4867544174194336,0.23209592700004578,0.7107340097427368,0.3079281747341156,0.7041995525360107,0.3070676028728485,0.7587951421737671,0.28948625922203064,0.7872095704078674,0.21862076222896576,0.7561742067337036,0.2928484380245209,0.7612977027893066,0.2954994738101959,0.8026385307312012,0.27828049659729004,0.8218408226966858,K
0.2436784952878952,0.9156050086021423,0.2949048578739166,0.840435266494751,0.31361275911331177,0.7417906522750854,0.31202423572540283,0.6695739030838013,0.32476577162742615,0.6089220643043518,0.2749488651752472,0.6763878464698792,0.3274289071559906,0.6143590807914734,0.3721906542778015,0.5768872499465942,0.4048956036567688,0.5434545278549194,0.24634940922260284,0.680622935295105,0.29651573300361633,0.5941427946090698,0.32371407747268677,0.5293717980384827,0.3405379354953766,0.46972131729125977,0.2244965136051178,0.7076278328895569,0.3108358085155487,0.7141972184181213,0.3037493824958801,0.7778444290161133,0.28186318278312683,0.808372974395752,0.21467964351177216,0.7526013255119324,0.2959730625152588,0.7649369239807129,0.29522109031677246,0.8121882677078247,0.2751631438732147,0.8324376344680786,K
0.23917508125305176,0.9262529611587524,0.29244011640548706,0.8436641097068787,0.31176063418388367,0.7453035712242126,0.3120337724685669,0.6734505891799927,0.32917913794517517,0.613088846206665,0.26941928267478943,0.6774734854698181,0.3221178948879242,0.6139321327209473,0.36674070358276367,0.574469268321991,0.39985084533691406,0.5399615168571472,0.2436743825674057,0.6833693981170654,0.29735735058784485,0.595684826374054,0.3267059028148651,0.5314345359802246,0.3450726270675659,0.47300854325294495,0.22518706321716309,0.7112266421318054,0.31449073553085327,0.7147529721260071,0.30760204792022705,0.7818682789802551,0.285078227519989,0.8156931400299072,0.21741144359111786,0.7563842535018921,0.2988385558128357,0.763200044631958,0.2984275221824646,0.8114056587219238,0.27917712926864624,0.8336983919143677,K
0.23201777040958405,0.9177506566047668,0.29119452834129333,0.8418066501617432,0.31264135241508484,0.7428979873657227,0.3107607066631317,0.6723341345787048,0.3223554790019989,0.6128877997398376,0.25937166810035706,0.6623861789703369,0.284923255443573,0.5672577619552612,0.3039121925830841,0.5003669261932373,0.32137560844421387,0.4443206191062927,0.23492960631847382,0.6734069585800171,0.31849613785743713,0.6157704591751099,0.3727216124534607,0.5928524136543274,0.4133453071117401,0.5715301632881165,0.22083783149719238,0.7047649621963501,0.321003794670105,0.7093477249145508,0.31194213032722473,0.7737880945205688,0.28913235664367676,0.8038733601570129,0.21928922832012177,0.7501503825187683,0.3046310544013977,0.7590606212615967,0.3018306493759155,0.8040099143981934,0.2796891927719116,0.8201364874839783,K
0.23126095533370972,0.9272679090499878,0.29140400886535645,0.8435384035110474,0.31269583106040955,0.7468137741088867,0.3126159608364105,0.6738753914833069,0.32023587822914124,0.6084675788879395,0.25806620717048645,0.659794807434082,0.27962327003479004,0.5580233335494995,0.2916609048843384,0.48816725611686707,0.3022737205028534,0.4285917580127716,0.2346433401107788,0.671670138835907,0.3221059739589691,0.6150760650634766,0.3801851272583008,0.5908107161521912,0.42517173290252686,0.5697779059410095,0.22120219469070435,0.7027856707572937,0.3231218159198761,0.7102934718132019,0.31703877449035645,0.7757298946380615,0.2995132803916931,0.8096790313720703,0.22069399058818817,0.7474981546401978,0.3060436546802521,0.7619032263755798,0.30442285537719727,0.8077145218849182,0.2870720624923706,0.8263370394706726,K
0.22647330164909363,0.9360911846160889,0.2870882451534271,0.8475446701049805,0.309249609708786,0.7486759424209595,0.3117423355579376,0.6759466528892517,0.3238455653190613,0.6128416061401367,0.253218412399292,0.6578882336616516,0.2758859097957611,0.554295539855957,0.28823617100715637,0.48341649770736694,0.29882320761680603,0.42374923825263977,0.23065386712551117,0.6720033288002014,0.3218405842781067,0.6152581572532654,0.38059866428375244,0.5915994644165039,0.42603227496147156,0.5711022615432739,0.21921417117118835,0.7050209045410156,0.32428601384162903,0.7104661464691162,0.3175564706325531,0.7739658951759338,0.2993933856487274,0.808264970779419,0.22080731391906738,0.7503610253334045,0.30661964416503906,0.7595392465591431,0.30604779720306396,0.8046371340751648,0.29037731885910034,0.8245567679405212,K
0.23015683889389038,0.9270370602607727,0.2808224558830261,0.8346452713012695,0.3075984716415405,0.7289023995399475,0.31701070070266724,0.6589054465293884,0.3297654986381531,0.6039027571678162,0.258318692445755,0.6464808583259583,0.2784612774848938,0.5445771813392639,0.2865068018436432,0.47606509923934937,0.294780433177948,0.42033568024635315,0.24328641593456268,0.6611356139183044,0.33177950978279114,0.6140963435173035,0.3901011645793915,0.585616409778595,0.4382759928703308,0.564953088760376,0.23715996742248535,0.6931519508361816,0.33482301235198975,0.7003318071365356,0.323132187128067,0.7534863352775574,0.30430924892425537,0.7844092845916748,0.24297437071800232,0.7363283038139343,0.32387593388557434,0.7394696474075317,0.31749865412712097,0.7769395112991333,0.3005939722061157,0.7942184805870056,K
0.22686287760734558,0.9263002872467041,0.2747642695903778,0.8302982449531555,0.30375242233276367,0.7255210280418396,0.3209693133831024,0.6553198099136353,0.3391292989253998,0.6007266640663147,0.2562614977359772,0.6475257277488708,0.2767854630947113,0.54800945520401,0.28304654359817505,0.4799680709838867,0.28913190960884094,0.4232722520828247,0.24321456253528595,0.6642237305641174,0.3291378915309906,0.6122227907180786,0.38203325867652893,0.5882354378700256,0.42484861612319946,0.571615993976593,0.23802077770233154,0.6980107426643372,0.33838093280792236,0.6955249905586243,0.32689616084098816,0.7511721849441528,0.30663952231407166,0.7861981391906738,0.24476005136966705,0.7420268058776855,0.32365351915359497,0.7374204993247986,0.3184492588043213,0.7742119431495667,0.3014555275440216,0.7937694787979126,K
0.22823044657707214,0.9243246912956238,0.28178921341896057,0.8312411308288574,0.31027305126190186,0.7278661727905273,0.3229959011077881,0.6545078754425049,0.33766239881515503,0.5950261950492859,0.25834211707115173,0.6459911465644836,0.27767086029052734,0.542974054813385,0.2847394347190857,0.4723285436630249,0.2920980155467987,0.413335382938385,0.24373139441013336,0.6619129180908203,0.33467572927474976,0.6115559339523315,0.3916199505329132,0.5865669250488281,0.43763989210128784,0.5691144466400146,0.23737071454524994,0.6954172253608704,0.3387412130832672,0.697019100189209,0.3269387483596802,0.7551225423812866,0.3065287172794342,0.7914067506790161,0.24352799355983734,0.7393460869789124,0.3235124945640564,0.7352819442749023,0.3195260465145111,0.7729748487472534,0.3032311201095581,0.7935908436775208,K
0.24395683407783508,0.9198822975158691,0.29114416241645813,0.8355530500411987,0.31818461418151855,0.7374980449676514,0.329646497964859,0.6673880219459534,0.3425866961479187,0.6106395721435547,0.27002057433128357,0.6474682092666626,0.29213154315948486,0.5434924364089966,0.2999928593635559,0.473768413066864,0.3065268397331238,0.41808557510375977,0.2571360170841217,0.666455090045929,0.3466475009918213,0.6134966611862183,0.3996964395046234,0.5940594673156738,0.4392890930175781,0.5809685587882996,0.25369346141815186,0.7000605463981628,0.35186392068862915,0.6988636255264282,0.3455316424369812,0.7521408200263977,0.3287835121154785,0.7857530117034912,0.2612121105194092,0.7422970533370972,0.3385544717311859,0.7370736002922058,0.3372802138328552,0.7756044864654541,0.32429563999176025,0.7974299788475037,K
